RDMA MTP: Optimizing for 256 threads
[server hand_recv] t=21458698468 ns reqId=1000168 size=10B client_node_id=1
[server rdma_send] t=21458840520 ns reqId=2000167 size=665608B client_node_id=2
[server rdma_send] t=21458840614 ns reqId=5000167 size=665608B client_node_id=5
[server rdma_send] t=21458840733 ns reqId=3000167 size=665608B client_node_id=3
[server rdma_send] t=21458848186 ns reqId=2000168 size=665608B client_node_id=2
[server rdma_send] t=21458848280 ns reqId=3000168 size=665608B client_node_id=3
[server rdma_send] t=21458848374 ns reqId=5000168 size=665608B client_node_id=5
[server rdma_send] t=21458848468 ns reqId=1000168 size=665608B client_node_id=1
[client rdma_recv] t=21470001326 ns reqId=6000165 size=665608B client_node_id=6
[client req_send] t=21470003826 ns reqId=6000167 size=17B client_node_id=6
[server req_recv] t=21470007138 ns reqId=6000167 size=17B client_node_id=6
[client rdma_recv] t=21470008250 ns reqId=8000165 size=665608B client_node_id=8
[client req_send] t=21470010750 ns reqId=8000167 size=17B client_node_id=8
[server req_recv] t=21470014062 ns reqId=8000167 size=17B client_node_id=8
[client rdma_recv] t=21470015174 ns reqId=10000165 size=665608B client_node_id=10
[client req_send] t=21470017674 ns reqId=10000167 size=17B client_node_id=10
[server req_recv] t=21470020986 ns reqId=10000167 size=17B client_node_id=10
[client rdma_recv] t=21470022098 ns reqId=7000165 size=665608B client_node_id=7
[client req_send] t=21470024598 ns reqId=7000167 size=17B client_node_id=7
[server req_recv] t=21470027910 ns reqId=7000167 size=17B client_node_id=7
[client rdma_recv] t=21470029022 ns reqId=9000165 size=665608B client_node_id=9
[client req_send] t=21470031522 ns reqId=9000167 size=17B client_node_id=9
[server req_recv] t=21470034834 ns reqId=9000167 size=17B client_node_id=9
[client rdma_recv] t=21470035946 ns reqId=11000165 size=665608B client_node_id=11
[client req_send] t=21470038446 ns reqId=11000167 size=17B client_node_id=11
[server req_recv] t=21470041758 ns reqId=11000167 size=17B client_node_id=11
[client rdma_recv] t=21470042870 ns reqId=6000166 size=665608B client_node_id=6
[client req_send] t=21470045370 ns reqId=6000168 size=17B client_node_id=6
[server req_recv] t=21470048682 ns reqId=6000168 size=17B client_node_id=6
[client rdma_recv] t=21470049794 ns reqId=8000166 size=665608B client_node_id=8
[client req_send] t=21470052294 ns reqId=8000168 size=17B client_node_id=8
[server req_recv] t=21470055606 ns reqId=8000168 size=17B client_node_id=8
[client rdma_recv] t=21470056766 ns reqId=10000166 size=665608B client_node_id=10
[client req_send] t=21470059266 ns reqId=10000168 size=17B client_node_id=10
[server req_recv] t=21470062578 ns reqId=10000168 size=17B client_node_id=10
[client rdma_recv] t=21470063738 ns reqId=7000166 size=665608B client_node_id=7
[client req_send] t=21470066238 ns reqId=7000168 size=17B client_node_id=7
[server req_recv] t=21470069550 ns reqId=7000168 size=17B client_node_id=7
[client rdma_recv] t=21470070710 ns reqId=9000166 size=665608B client_node_id=9
[client req_send] t=21470073210 ns reqId=9000168 size=17B client_node_id=9
[server req_recv] t=21470076522 ns reqId=9000168 size=17B client_node_id=9
[client rdma_recv] t=21470077682 ns reqId=11000166 size=665608B client_node_id=11
[client req_send] t=21470080182 ns reqId=11000168 size=17B client_node_id=11
[server req_recv] t=21470083494 ns reqId=11000168 size=17B client_node_id=11
[client rdma_recv] t=21470127360 ns reqId=4000167 size=665608B client_node_id=4
[client req_send] t=21470129860 ns reqId=4000169 size=17B client_node_id=4
[server req_recv] t=21470130964 ns reqId=4000169 size=17B client_node_id=4
[client rdma_recv] t=21470134284 ns reqId=4000168 size=665608B client_node_id=4
[client req_send] t=21470136784 ns reqId=4000170 size=17B client_node_id=4
[server req_recv] t=21470137888 ns reqId=4000170 size=17B client_node_id=4
[client rdma_recv] t=21470156056 ns reqId=1000167 size=665608B client_node_id=1
[client req_send] t=21470158556 ns reqId=1000169 size=17B client_node_id=1
[server req_recv] t=21470160764 ns reqId=1000169 size=17B client_node_id=1
[client rdma_recv] t=21470264770 ns reqId=2000167 size=665608B client_node_id=2
[client req_send] t=21470267270 ns reqId=2000169 size=17B client_node_id=2
[server req_recv] t=21470269478 ns reqId=2000169 size=17B client_node_id=2
[client rdma_recv] t=21470271694 ns reqId=5000167 size=665608B client_node_id=5
[client req_send] t=21470274194 ns reqId=5000169 size=17B client_node_id=5
[server req_recv] t=21470276402 ns reqId=5000169 size=17B client_node_id=5
[client rdma_recv] t=21470278618 ns reqId=3000167 size=665608B client_node_id=3
[client req_send] t=21470281118 ns reqId=3000169 size=17B client_node_id=3
[server req_recv] t=21470283326 ns reqId=3000169 size=17B client_node_id=3
[client rdma_recv] t=21470285542 ns reqId=2000168 size=665608B client_node_id=2
[client req_send] t=21470288042 ns reqId=2000170 size=17B client_node_id=2
[server req_recv] t=21470290250 ns reqId=2000170 size=17B client_node_id=2
[client rdma_recv] t=21470292466 ns reqId=3000168 size=665608B client_node_id=3
[client req_send] t=21470294966 ns reqId=3000170 size=17B client_node_id=3
[server req_recv] t=21470297174 ns reqId=3000170 size=17B client_node_id=3
[client rdma_recv] t=21470299390 ns reqId=5000168 size=665608B client_node_id=5
[client req_send] t=21470301890 ns reqId=5000170 size=17B client_node_id=5
[server req_recv] t=21470304098 ns reqId=5000170 size=17B client_node_id=5
[client rdma_recv] t=21470306362 ns reqId=1000168 size=665608B client_node_id=1
[client req_send] t=21470308862 ns reqId=1000170 size=17B client_node_id=1
[server req_recv] t=21470311070 ns reqId=1000170 size=17B client_node_id=1
[server resp_send] t=21720007138 ns reqId=6000167 size=41B client_node_id=6
[client resp_recv] t=21720010564 ns reqId=6000167 size=41B client_node_id=6
[client hand_send] t=21720010564 ns reqId=6000167 size=10B client_node_id=6
[server hand_recv] t=21720013898 ns reqId=6000167 size=10B client_node_id=6
[server resp_send] t=21720014062 ns reqId=8000167 size=41B client_node_id=8
[client resp_recv] t=21720017488 ns reqId=8000167 size=41B client_node_id=8
[client hand_send] t=21720017488 ns reqId=8000167 size=10B client_node_id=8
[server hand_recv] t=21720020822 ns reqId=8000167 size=10B client_node_id=8
[server resp_send] t=21720020986 ns reqId=10000167 size=41B client_node_id=10
[client resp_recv] t=21720024412 ns reqId=10000167 size=41B client_node_id=10
[client hand_send] t=21720024412 ns reqId=10000167 size=10B client_node_id=10
[server hand_recv] t=21720027746 ns reqId=10000167 size=10B client_node_id=10
[server resp_send] t=21720027910 ns reqId=7000167 size=41B client_node_id=7
[client resp_recv] t=21720031336 ns reqId=7000167 size=41B client_node_id=7
[client hand_send] t=21720031336 ns reqId=7000167 size=10B client_node_id=7
[server hand_recv] t=21720034670 ns reqId=7000167 size=10B client_node_id=7
[server resp_send] t=21720034834 ns reqId=9000167 size=41B client_node_id=9
[client resp_recv] t=21720038260 ns reqId=9000167 size=41B client_node_id=9
[client hand_send] t=21720038260 ns reqId=9000167 size=10B client_node_id=9
[server hand_recv] t=21720041594 ns reqId=9000167 size=10B client_node_id=9
[server resp_send] t=21720041758 ns reqId=11000167 size=41B client_node_id=11
[client resp_recv] t=21720045184 ns reqId=11000167 size=41B client_node_id=11
[client hand_send] t=21720045184 ns reqId=11000167 size=10B client_node_id=11
[server hand_recv] t=21720048518 ns reqId=11000167 size=10B client_node_id=11
[server resp_send] t=21720048682 ns reqId=6000168 size=41B client_node_id=6
[client resp_recv] t=21720052108 ns reqId=6000168 size=41B client_node_id=6
[client hand_send] t=21720052108 ns reqId=6000168 size=10B client_node_id=6
[server hand_recv] t=21720055442 ns reqId=6000168 size=10B client_node_id=6
[server resp_send] t=21720055606 ns reqId=8000168 size=41B client_node_id=8
[client resp_recv] t=21720059032 ns reqId=8000168 size=41B client_node_id=8
[client hand_send] t=21720059032 ns reqId=8000168 size=10B client_node_id=8
[server hand_recv] t=21720062366 ns reqId=8000168 size=10B client_node_id=8
[server resp_send] t=21720062578 ns reqId=10000168 size=41B client_node_id=10
[client resp_recv] t=21720066004 ns reqId=10000168 size=41B client_node_id=10
[client hand_send] t=21720066004 ns reqId=10000168 size=10B client_node_id=10
[server hand_recv] t=21720069338 ns reqId=10000168 size=10B client_node_id=10
[server resp_send] t=21720069550 ns reqId=7000168 size=41B client_node_id=7
[client resp_recv] t=21720072976 ns reqId=7000168 size=41B client_node_id=7
[client hand_send] t=21720072976 ns reqId=7000168 size=10B client_node_id=7
[server hand_recv] t=21720076310 ns reqId=7000168 size=10B client_node_id=7
[server resp_send] t=21720076522 ns reqId=9000168 size=41B client_node_id=9
[client resp_recv] t=21720079948 ns reqId=9000168 size=41B client_node_id=9
[client hand_send] t=21720079948 ns reqId=9000168 size=10B client_node_id=9
[server hand_recv] t=21720083282 ns reqId=9000168 size=10B client_node_id=9
[server resp_send] t=21720083494 ns reqId=11000168 size=41B client_node_id=11
[client resp_recv] t=21720086920 ns reqId=11000168 size=41B client_node_id=11
[client hand_send] t=21720086920 ns reqId=11000168 size=10B client_node_id=11
[server hand_recv] t=21720090254 ns reqId=11000168 size=10B client_node_id=11
[server resp_send] t=21720130964 ns reqId=4000169 size=41B client_node_id=4
[client resp_recv] t=21720132106 ns reqId=4000169 size=41B client_node_id=4
[client hand_send] t=21720132106 ns reqId=4000169 size=10B client_node_id=4
[server hand_recv] t=21720133248 ns reqId=4000169 size=10B client_node_id=4
[server resp_send] t=21720137888 ns reqId=4000170 size=41B client_node_id=4
[client resp_recv] t=21720139030 ns reqId=4000170 size=41B client_node_id=4
[client hand_send] t=21720139030 ns reqId=4000170 size=10B client_node_id=4
[server hand_recv] t=21720140172 ns reqId=4000170 size=10B client_node_id=4
[server resp_send] t=21720160764 ns reqId=1000169 size=41B client_node_id=1
[client resp_recv] t=21720163048 ns reqId=1000169 size=41B client_node_id=1
[client hand_send] t=21720163048 ns reqId=1000169 size=10B client_node_id=1
[server rdma_send] t=21720163898 ns reqId=6000167 size=665608B client_node_id=6
[server hand_recv] t=21720165286 ns reqId=1000169 size=10B client_node_id=1
[server rdma_send] t=21720170822 ns reqId=8000167 size=665608B client_node_id=8
[server rdma_send] t=21720177746 ns reqId=10000167 size=665608B client_node_id=10
[server rdma_send] t=21720184670 ns reqId=7000167 size=665608B client_node_id=7
[server rdma_send] t=21720191594 ns reqId=9000167 size=665608B client_node_id=9
[server rdma_send] t=21720198518 ns reqId=11000167 size=665608B client_node_id=11
[server rdma_send] t=21720205442 ns reqId=6000168 size=665608B client_node_id=6
[server rdma_send] t=21720212366 ns reqId=8000168 size=665608B client_node_id=8
[server rdma_send] t=21720219338 ns reqId=10000168 size=665608B client_node_id=10
[server rdma_send] t=21720226310 ns reqId=7000168 size=665608B client_node_id=7
[server rdma_send] t=21720233282 ns reqId=9000168 size=665608B client_node_id=9
[server rdma_send] t=21720240254 ns reqId=11000168 size=665608B client_node_id=11
[server resp_send] t=21720269478 ns reqId=2000169 size=41B client_node_id=2
[server resp_send] t=21720276402 ns reqId=5000169 size=41B client_node_id=5
[server rdma_send] t=21720283248 ns reqId=4000169 size=665608B client_node_id=4
[server resp_send] t=21720283326 ns reqId=3000169 size=41B client_node_id=3
[server rdma_send] t=21720290172 ns reqId=4000170 size=665608B client_node_id=4
[server resp_send] t=21720290250 ns reqId=2000170 size=41B client_node_id=2
[server resp_send] t=21720297174 ns reqId=3000170 size=41B client_node_id=3
[server resp_send] t=21720304098 ns reqId=5000170 size=41B client_node_id=5
[server resp_send] t=21720311070 ns reqId=1000170 size=41B client_node_id=1
[server rdma_send] t=21720315286 ns reqId=1000169 size=665608B client_node_id=1
[client resp_recv] t=21720347109 ns reqId=2000169 size=41B client_node_id=2
[client hand_send] t=21720347109 ns reqId=2000169 size=10B client_node_id=2
[client resp_recv] t=21720347180 ns reqId=5000169 size=41B client_node_id=5
[client hand_send] t=21720347180 ns reqId=5000169 size=10B client_node_id=5
[client resp_recv] t=21720347322 ns reqId=3000169 size=41B client_node_id=3
[client hand_send] t=21720347322 ns reqId=3000169 size=10B client_node_id=3
[server hand_recv] t=21720349347 ns reqId=2000169 size=10B client_node_id=2
[server hand_recv] t=21720349441 ns reqId=5000169 size=10B client_node_id=5
[server hand_recv] t=21720349560 ns reqId=3000169 size=10B client_node_id=3
[client resp_recv] t=21720354775 ns reqId=2000170 size=41B client_node_id=2
[client hand_send] t=21720354775 ns reqId=2000170 size=10B client_node_id=2
[client resp_recv] t=21720354846 ns reqId=3000170 size=41B client_node_id=3
[client hand_send] t=21720354846 ns reqId=3000170 size=10B client_node_id=3
[client resp_recv] t=21720354917 ns reqId=5000170 size=41B client_node_id=5
[client hand_send] t=21720354917 ns reqId=5000170 size=10B client_node_id=5
[client resp_recv] t=21720354988 ns reqId=1000170 size=41B client_node_id=1
[client hand_send] t=21720354988 ns reqId=1000170 size=10B client_node_id=1
[server hand_recv] t=21720357013 ns reqId=2000170 size=10B client_node_id=2
[server hand_recv] t=21720357107 ns reqId=3000170 size=10B client_node_id=3
[server hand_recv] t=21720357201 ns reqId=5000170 size=10B client_node_id=5
[server hand_recv] t=21720357295 ns reqId=1000170 size=10B client_node_id=1
[server rdma_send] t=21720499347 ns reqId=2000169 size=665608B client_node_id=2
[server rdma_send] t=21720499441 ns reqId=5000169 size=665608B client_node_id=5
[server rdma_send] t=21720499560 ns reqId=3000169 size=665608B client_node_id=3
[server rdma_send] t=21720507013 ns reqId=2000170 size=665608B client_node_id=2
[server rdma_send] t=21720507107 ns reqId=3000170 size=665608B client_node_id=3
[server rdma_send] t=21720507201 ns reqId=5000170 size=665608B client_node_id=5
[server rdma_send] t=21720507295 ns reqId=1000170 size=665608B client_node_id=1
[client rdma_recv] t=21731660153 ns reqId=6000167 size=665608B client_node_id=6
[client req_send] t=21731662653 ns reqId=6000169 size=17B client_node_id=6
[server req_recv] t=21731665965 ns reqId=6000169 size=17B client_node_id=6
[client rdma_recv] t=21731667077 ns reqId=8000167 size=665608B client_node_id=8
[client req_send] t=21731669577 ns reqId=8000169 size=17B client_node_id=8
[server req_recv] t=21731672889 ns reqId=8000169 size=17B client_node_id=8
[client rdma_recv] t=21731674001 ns reqId=10000167 size=665608B client_node_id=10
[client req_send] t=21731676501 ns reqId=10000169 size=17B client_node_id=10
[server req_recv] t=21731679813 ns reqId=10000169 size=17B client_node_id=10
[client rdma_recv] t=21731680925 ns reqId=7000167 size=665608B client_node_id=7
[client req_send] t=21731683425 ns reqId=7000169 size=17B client_node_id=7
[server req_recv] t=21731686737 ns reqId=7000169 size=17B client_node_id=7
[client rdma_recv] t=21731687849 ns reqId=9000167 size=665608B client_node_id=9
[client req_send] t=21731690349 ns reqId=9000169 size=17B client_node_id=9
[server req_recv] t=21731693661 ns reqId=9000169 size=17B client_node_id=9
[client rdma_recv] t=21731694773 ns reqId=11000167 size=665608B client_node_id=11
[client req_send] t=21731697273 ns reqId=11000169 size=17B client_node_id=11
[server req_recv] t=21731700585 ns reqId=11000169 size=17B client_node_id=11
[client rdma_recv] t=21731701697 ns reqId=6000168 size=665608B client_node_id=6
[client req_send] t=21731704197 ns reqId=6000170 size=17B client_node_id=6
[server req_recv] t=21731707509 ns reqId=6000170 size=17B client_node_id=6
[client rdma_recv] t=21731708621 ns reqId=8000168 size=665608B client_node_id=8
[client req_send] t=21731711121 ns reqId=8000170 size=17B client_node_id=8
[server req_recv] t=21731714433 ns reqId=8000170 size=17B client_node_id=8
[client rdma_recv] t=21731715593 ns reqId=10000168 size=665608B client_node_id=10
[client req_send] t=21731718093 ns reqId=10000170 size=17B client_node_id=10
[server req_recv] t=21731721405 ns reqId=10000170 size=17B client_node_id=10
[client rdma_recv] t=21731722565 ns reqId=7000168 size=665608B client_node_id=7
[client req_send] t=21731725065 ns reqId=7000170 size=17B client_node_id=7
[server req_recv] t=21731728377 ns reqId=7000170 size=17B client_node_id=7
[client rdma_recv] t=21731729537 ns reqId=9000168 size=665608B client_node_id=9
[client req_send] t=21731732037 ns reqId=9000170 size=17B client_node_id=9
[server req_recv] t=21731735349 ns reqId=9000170 size=17B client_node_id=9
[client rdma_recv] t=21731736509 ns reqId=11000168 size=665608B client_node_id=11
[client req_send] t=21731739009 ns reqId=11000170 size=17B client_node_id=11
[server req_recv] t=21731742321 ns reqId=11000170 size=17B client_node_id=11
[client rdma_recv] t=21731786187 ns reqId=4000169 size=665608B client_node_id=4
[client req_send] t=21731788687 ns reqId=4000171 size=17B client_node_id=4
[server req_recv] t=21731789791 ns reqId=4000171 size=17B client_node_id=4
[client rdma_recv] t=21731793111 ns reqId=4000170 size=665608B client_node_id=4
[client req_send] t=21731795611 ns reqId=4000172 size=17B client_node_id=4
[server req_recv] t=21731796715 ns reqId=4000172 size=17B client_node_id=4
[client rdma_recv] t=21731814883 ns reqId=1000169 size=665608B client_node_id=1
[client req_send] t=21731817383 ns reqId=1000171 size=17B client_node_id=1
[server req_recv] t=21731819591 ns reqId=1000171 size=17B client_node_id=1
[client rdma_recv] t=21731923597 ns reqId=2000169 size=665608B client_node_id=2
[client req_send] t=21731926097 ns reqId=2000171 size=17B client_node_id=2
[server req_recv] t=21731928305 ns reqId=2000171 size=17B client_node_id=2
[client rdma_recv] t=21731930521 ns reqId=5000169 size=665608B client_node_id=5
[client req_send] t=21731933021 ns reqId=5000171 size=17B client_node_id=5
[server req_recv] t=21731935229 ns reqId=5000171 size=17B client_node_id=5
[client rdma_recv] t=21731937445 ns reqId=3000169 size=665608B client_node_id=3
[client req_send] t=21731939945 ns reqId=3000171 size=17B client_node_id=3
[server req_recv] t=21731942153 ns reqId=3000171 size=17B client_node_id=3
[client rdma_recv] t=21731944369 ns reqId=2000170 size=665608B client_node_id=2
[client req_send] t=21731946869 ns reqId=2000172 size=17B client_node_id=2
[server req_recv] t=21731949077 ns reqId=2000172 size=17B client_node_id=2
[client rdma_recv] t=21731951293 ns reqId=3000170 size=665608B client_node_id=3
[client req_send] t=21731953793 ns reqId=3000172 size=17B client_node_id=3
[server req_recv] t=21731956001 ns reqId=3000172 size=17B client_node_id=3
[client rdma_recv] t=21731958217 ns reqId=5000170 size=665608B client_node_id=5
[client req_send] t=21731960717 ns reqId=5000172 size=17B client_node_id=5
[server req_recv] t=21731962925 ns reqId=5000172 size=17B client_node_id=5
[client rdma_recv] t=21731965189 ns reqId=1000170 size=665608B client_node_id=1
[client req_send] t=21731967689 ns reqId=1000172 size=17B client_node_id=1
[server req_recv] t=21731969897 ns reqId=1000172 size=17B client_node_id=1
[server resp_send] t=21981665965 ns reqId=6000169 size=41B client_node_id=6
[client resp_recv] t=21981669391 ns reqId=6000169 size=41B client_node_id=6
[client hand_send] t=21981669391 ns reqId=6000169 size=10B client_node_id=6
[server hand_recv] t=21981672725 ns reqId=6000169 size=10B client_node_id=6
[server resp_send] t=21981672889 ns reqId=8000169 size=41B client_node_id=8
[client resp_recv] t=21981676315 ns reqId=8000169 size=41B client_node_id=8
[client hand_send] t=21981676315 ns reqId=8000169 size=10B client_node_id=8
[server hand_recv] t=21981679649 ns reqId=8000169 size=10B client_node_id=8
[server resp_send] t=21981679813 ns reqId=10000169 size=41B client_node_id=10
[client resp_recv] t=21981683239 ns reqId=10000169 size=41B client_node_id=10
[client hand_send] t=21981683239 ns reqId=10000169 size=10B client_node_id=10
[server hand_recv] t=21981686573 ns reqId=10000169 size=10B client_node_id=10
[server resp_send] t=21981686737 ns reqId=7000169 size=41B client_node_id=7
[client resp_recv] t=21981690163 ns reqId=7000169 size=41B client_node_id=7
[client hand_send] t=21981690163 ns reqId=7000169 size=10B client_node_id=7
[server hand_recv] t=21981693497 ns reqId=7000169 size=10B client_node_id=7
[server resp_send] t=21981693661 ns reqId=9000169 size=41B client_node_id=9
[client resp_recv] t=21981697087 ns reqId=9000169 size=41B client_node_id=9
[client hand_send] t=21981697087 ns reqId=9000169 size=10B client_node_id=9
[server hand_recv] t=21981700421 ns reqId=9000169 size=10B client_node_id=9
[server resp_send] t=21981700585 ns reqId=11000169 size=41B client_node_id=11
[client resp_recv] t=21981704011 ns reqId=11000169 size=41B client_node_id=11
[client hand_send] t=21981704011 ns reqId=11000169 size=10B client_node_id=11
[server hand_recv] t=21981707345 ns reqId=11000169 size=10B client_node_id=11
[server resp_send] t=21981707509 ns reqId=6000170 size=41B client_node_id=6
[client resp_recv] t=21981710935 ns reqId=6000170 size=41B client_node_id=6
[client hand_send] t=21981710935 ns reqId=6000170 size=10B client_node_id=6
[server hand_recv] t=21981714269 ns reqId=6000170 size=10B client_node_id=6
[server resp_send] t=21981714433 ns reqId=8000170 size=41B client_node_id=8
[client resp_recv] t=21981717859 ns reqId=8000170 size=41B client_node_id=8
[client hand_send] t=21981717859 ns reqId=8000170 size=10B client_node_id=8
[server hand_recv] t=21981721193 ns reqId=8000170 size=10B client_node_id=8
[server resp_send] t=21981721405 ns reqId=10000170 size=41B client_node_id=10
[client resp_recv] t=21981724831 ns reqId=10000170 size=41B client_node_id=10
[client hand_send] t=21981724831 ns reqId=10000170 size=10B client_node_id=10
[server hand_recv] t=21981728165 ns reqId=10000170 size=10B client_node_id=10
[server resp_send] t=21981728377 ns reqId=7000170 size=41B client_node_id=7
[client resp_recv] t=21981731803 ns reqId=7000170 size=41B client_node_id=7
[client hand_send] t=21981731803 ns reqId=7000170 size=10B client_node_id=7
[server hand_recv] t=21981735137 ns reqId=7000170 size=10B client_node_id=7
[server resp_send] t=21981735349 ns reqId=9000170 size=41B client_node_id=9
[client resp_recv] t=21981738775 ns reqId=9000170 size=41B client_node_id=9
[client hand_send] t=21981738775 ns reqId=9000170 size=10B client_node_id=9
[server hand_recv] t=21981742109 ns reqId=9000170 size=10B client_node_id=9
[server resp_send] t=21981742321 ns reqId=11000170 size=41B client_node_id=11
[client resp_recv] t=21981745747 ns reqId=11000170 size=41B client_node_id=11
[client hand_send] t=21981745747 ns reqId=11000170 size=10B client_node_id=11
[server hand_recv] t=21981749081 ns reqId=11000170 size=10B client_node_id=11
[server resp_send] t=21981789791 ns reqId=4000171 size=41B client_node_id=4
[client resp_recv] t=21981790933 ns reqId=4000171 size=41B client_node_id=4
[client hand_send] t=21981790933 ns reqId=4000171 size=10B client_node_id=4
[server hand_recv] t=21981792075 ns reqId=4000171 size=10B client_node_id=4
[server resp_send] t=21981796715 ns reqId=4000172 size=41B client_node_id=4
[client resp_recv] t=21981797857 ns reqId=4000172 size=41B client_node_id=4
[client hand_send] t=21981797857 ns reqId=4000172 size=10B client_node_id=4
[server hand_recv] t=21981798999 ns reqId=4000172 size=10B client_node_id=4
[server resp_send] t=21981819591 ns reqId=1000171 size=41B client_node_id=1
[client resp_recv] t=21981821875 ns reqId=1000171 size=41B client_node_id=1
[client hand_send] t=21981821875 ns reqId=1000171 size=10B client_node_id=1
[server rdma_send] t=21981822725 ns reqId=6000169 size=665608B client_node_id=6
[server hand_recv] t=21981824113 ns reqId=1000171 size=10B client_node_id=1
[server rdma_send] t=21981829649 ns reqId=8000169 size=665608B client_node_id=8
[server rdma_send] t=21981836573 ns reqId=10000169 size=665608B client_node_id=10
[server rdma_send] t=21981843497 ns reqId=7000169 size=665608B client_node_id=7
[server rdma_send] t=21981850421 ns reqId=9000169 size=665608B client_node_id=9
[server rdma_send] t=21981857345 ns reqId=11000169 size=665608B client_node_id=11
[server rdma_send] t=21981864269 ns reqId=6000170 size=665608B client_node_id=6
[server rdma_send] t=21981871193 ns reqId=8000170 size=665608B client_node_id=8
[server rdma_send] t=21981878165 ns reqId=10000170 size=665608B client_node_id=10
[server rdma_send] t=21981885137 ns reqId=7000170 size=665608B client_node_id=7
[server rdma_send] t=21981892109 ns reqId=9000170 size=665608B client_node_id=9
[server rdma_send] t=21981899081 ns reqId=11000170 size=665608B client_node_id=11
[server resp_send] t=21981928305 ns reqId=2000171 size=41B client_node_id=2
[server resp_send] t=21981935229 ns reqId=5000171 size=41B client_node_id=5
[server rdma_send] t=21981942075 ns reqId=4000171 size=665608B client_node_id=4
[server resp_send] t=21981942153 ns reqId=3000171 size=41B client_node_id=3
[server rdma_send] t=21981948999 ns reqId=4000172 size=665608B client_node_id=4
[server resp_send] t=21981949077 ns reqId=2000172 size=41B client_node_id=2
[server resp_send] t=21981956001 ns reqId=3000172 size=41B client_node_id=3
[server resp_send] t=21981962925 ns reqId=5000172 size=41B client_node_id=5
[server resp_send] t=21981969897 ns reqId=1000172 size=41B client_node_id=1
[server rdma_send] t=21981974113 ns reqId=1000171 size=665608B client_node_id=1
[client resp_recv] t=21982005936 ns reqId=2000171 size=41B client_node_id=2
[client hand_send] t=21982005936 ns reqId=2000171 size=10B client_node_id=2
[client resp_recv] t=21982006007 ns reqId=5000171 size=41B client_node_id=5
[client hand_send] t=21982006007 ns reqId=5000171 size=10B client_node_id=5
[client resp_recv] t=21982006149 ns reqId=3000171 size=41B client_node_id=3
[client hand_send] t=21982006149 ns reqId=3000171 size=10B client_node_id=3
[server hand_recv] t=21982008174 ns reqId=2000171 size=10B client_node_id=2
[server hand_recv] t=21982008268 ns reqId=5000171 size=10B client_node_id=5
[server hand_recv] t=21982008387 ns reqId=3000171 size=10B client_node_id=3
[client resp_recv] t=21982013602 ns reqId=2000172 size=41B client_node_id=2
[client hand_send] t=21982013602 ns reqId=2000172 size=10B client_node_id=2
[client resp_recv] t=21982013673 ns reqId=3000172 size=41B client_node_id=3
[client hand_send] t=21982013673 ns reqId=3000172 size=10B client_node_id=3
[client resp_recv] t=21982013744 ns reqId=5000172 size=41B client_node_id=5
[client hand_send] t=21982013744 ns reqId=5000172 size=10B client_node_id=5
[client resp_recv] t=21982013815 ns reqId=1000172 size=41B client_node_id=1
[client hand_send] t=21982013815 ns reqId=1000172 size=10B client_node_id=1
[server hand_recv] t=21982015840 ns reqId=2000172 size=10B client_node_id=2
[server hand_recv] t=21982015934 ns reqId=3000172 size=10B client_node_id=3
[server hand_recv] t=21982016028 ns reqId=5000172 size=10B client_node_id=5
[server hand_recv] t=21982016122 ns reqId=1000172 size=10B client_node_id=1
[server rdma_send] t=21982158174 ns reqId=2000171 size=665608B client_node_id=2
[server rdma_send] t=21982158268 ns reqId=5000171 size=665608B client_node_id=5
[server rdma_send] t=21982158387 ns reqId=3000171 size=665608B client_node_id=3
[server rdma_send] t=21982165840 ns reqId=2000172 size=665608B client_node_id=2
[server rdma_send] t=21982165934 ns reqId=3000172 size=665608B client_node_id=3
[server rdma_send] t=21982166028 ns reqId=5000172 size=665608B client_node_id=5
[server rdma_send] t=21982166122 ns reqId=1000172 size=665608B client_node_id=1
[client rdma_recv] t=21993318980 ns reqId=6000169 size=665608B client_node_id=6
[client req_send] t=21993321480 ns reqId=6000171 size=17B client_node_id=6
[server req_recv] t=21993324792 ns reqId=6000171 size=17B client_node_id=6
[client rdma_recv] t=21993325904 ns reqId=8000169 size=665608B client_node_id=8
[client req_send] t=21993328404 ns reqId=8000171 size=17B client_node_id=8
[server req_recv] t=21993331716 ns reqId=8000171 size=17B client_node_id=8
[client rdma_recv] t=21993332828 ns reqId=10000169 size=665608B client_node_id=10
[client req_send] t=21993335328 ns reqId=10000171 size=17B client_node_id=10
[server req_recv] t=21993338640 ns reqId=10000171 size=17B client_node_id=10
[client rdma_recv] t=21993339752 ns reqId=7000169 size=665608B client_node_id=7
[client req_send] t=21993342252 ns reqId=7000171 size=17B client_node_id=7
[server req_recv] t=21993345564 ns reqId=7000171 size=17B client_node_id=7
[client rdma_recv] t=21993346676 ns reqId=9000169 size=665608B client_node_id=9
[client req_send] t=21993349176 ns reqId=9000171 size=17B client_node_id=9
[server req_recv] t=21993352488 ns reqId=9000171 size=17B client_node_id=9
[client rdma_recv] t=21993353600 ns reqId=11000169 size=665608B client_node_id=11
[client req_send] t=21993356100 ns reqId=11000171 size=17B client_node_id=11
[server req_recv] t=21993359412 ns reqId=11000171 size=17B client_node_id=11
[client rdma_recv] t=21993360524 ns reqId=6000170 size=665608B client_node_id=6
[client req_send] t=21993363024 ns reqId=6000172 size=17B client_node_id=6
